Date,Direction of Travel,Species
3/3/2015,OUT,EURQUA
3/3/2015,OUT,EURQUA
3/3/2015,IN,EURQUA
3/3/2015,,
3/3/2015,OUT,NOTVIR
3/3/2015,IN,NOTVIR
3/3/2015,OUT,ACRGRY
3/3/2015,,
3/3/2015,OUT,KINSUB
3/3/2015,OUT,NOTVIR
3/3/2015,IN,REGRIG
3/3/2015,IN,EURQUA
3/3/2015,,
3/3/2015,OUT,EURQUA
3/3/2015,IN,REGRIG
3/3/2015,OUT,ACRGRY
3/3/2015,IN,AMBBIS
3/3/2015,,
3/3/2015,OUT,NOTVIR
3/3/2015,OUT,EURQUA
3/3/2015,OUT,ACRGRY
3/4/2015,,
3/4/2015,OUT,NOTVIR
3/4/2015,OUT,EURQUA
3/4/2015,OUT,EURQUA
3/4/2015,IN,EURQUA
3/4/2015,OUT,ACRGRY
3/4/2015,OUT,ACRGRY
3/4/2015,,
3/4/2015,,
3/4/2015,OUT,KINSUB
3/4/2015,OUT,REGRIG
3/4/2015,OUT,REGRIG
3/4/2015,IN,BUFTER
3/4/2015,OUT,EUMLAT
3/4/2015,,
3/4/2015,IN,REGRIG
3/4/2015,IN,EURQUA
3/4/2015,OUT,REGRIG
3/4/2015,IN,REGRIG
3/4/2015,IN,GASCAR
3/4/2015,OUT,REGRIG
3/4/2015,,
3/4/2015,OUT,GASCAR
3/4/2015,OUT,REGRIG
3/4/2015,OUT,EURQUA
3/4/2015,OUT,PSEORN
3/4/2015,IN,SCAHOL
3/4/2015,IN,ACRGRY
3/4/2015,,
3/5/2015,IN,EURQUA
3/5/2015,IN,REGRIG
3/5/2015,OUT,ACRGRY
3/5/2015,OUT,REGRIG
3/5/2015,OUT,SCILAT
3/5/2015,IN,ELAGUT
3/5/2015,OUT,NOTVIR
3/5/2015,OUT,NOTVIR
3/5/2015,IN,ACRGRY
3/5/2015,OUT,ACRGRY
3/5/2015,OUT,SCAHOL
3/5/2015,OUT,EURQUA
3/5/2015,IN,EURQUA
3/5/2015,IN,EURQUA
3/5/2015,OUT,BUFTER
3/5/2015,,
3/5/2015,IN,ACRGRY
3/5/2015,IN,ACRGRY
3/5/2015,OUT,NOTVIR
3/5/2015,IN,ACRGRY
3/5/2015,,
3/5/2015,,
3/5/2015,IN,THASAU
3/5/2015,IN,GASCAR
3/5/2015,IN,GASCAR
3/5/2015,IN,BUFTER
3/6/2015,,
3/6/2015,,
3/6/2015,,
3/6/2015,,
3/6/2015,,
3/6/2015,,
3/7/2015,,
3/7/2015,,
3/7/2015,,
3/7/2015,,
3/7/2015,,
3/7/2015,,
3/8/2015,,
3/8/2015,,
3/8/2015,,
3/8/2015,,
3/8/2015,IN,EUMLAT
3/8/2015,,
3/9/2015,,
3/9/2015,,
3/9/2015,OUT,NOTVIR
3/9/2015,IN,REGRIG
3/9/2015,OUT,REGRIG
3/9/2015,,
3/9/2015,OUT,REGRIG
3/9/2015,IN,REGRIG
3/9/2015,OUT,REGRIG
3/9/2015,,
3/9/2015,OUT,REGRIG
3/9/2015,IN,KINSUB
3/9/2015,OUT,REGRIG
3/10/2015,,
3/10/2015,,
3/10/2015,,
3/10/2015,,
3/10/2015,,
3/10/2015,IN,ACRGRY
3/10/2015,,
3/10/2015,IN,ACRGRY
3/10/2015,IN,ACRGRY
3/10/2015,,
3/10/2015,,
3/10/2015,IN,REGRIG
3/10/2015,OUT,REGRIG
3/10/2015,OUT,REGRIG
3/10/2015,OUT,REGRIG
3/10/2015,OUT,REGRIG
3/10/2015,,
3/10/2015,,
3/10/2015,IN,BLACAR
3/10/2015,OUT,REGRIG
3/10/2015,,
3/10/2015,,
3/10/2015,OUT,REGRIG
3/11/2015,,
3/11/2015,IN,AMBBIS
3/11/2015,OUT,EURQUA
3/11/2015,OUT,EURQUA
3/11/2015,IN,GASCAR
3/11/2015,IN,EURQUA
3/11/2015,OUT,ACRGRY
3/11/2015,OUT,ACRGRY
3/11/2015,OUT,ACRGRY
3/11/2015,,
3/11/2015,OUT,NOTVIR
3/11/2015,OUT,REGRIG
3/11/2015,IN,AMBBIS
3/11/2015,OUT,REGRIG
3/11/2015,IN,REGRIG
3/11/2015,,
3/11/2015,IN,REGRIG
3/11/2015,OUT,RANUTR
3/11/2015,OUT,PSEORN
3/11/2015,OUT,REGRIG
3/11/2015,OUT,REGRIG
3/11/2015,OUT,REGRIG
3/11/2015,OUT,REGRIG
3/11/2015,OUT,ACRGRY
3/11/2015,,
3/11/2015,IN,GASCAR
3/11/2015,OUT,REGRIG
3/11/2015,OUT,PSEORN
3/11/2015,OUT,REGRIG
3/11/2015,OUT,NOTVIR
3/11/2015,,
3/12/2015,OUT,NOTVIR
3/12/2015,OUT,EURQUA
3/12/2015,OUT,EURQUA
3/12/2015,,
3/12/2015,,
3/12/2015,OUT,ACRGRY
3/12/2015,IN,EURQUA
3/12/2015,,
3/12/2015,OUT,ACRGRY
3/12/2015,OUT,REGRIG
3/12/2015,OUT,NOTVIR
3/12/2015,IN,PSEORN
3/12/2015,OUT,EURQUA
3/12/2015,,
3/12/2015,OUT,REGRIG
3/12/2015,OUT,REGRIG
3/12/2015,IN,GASCAR
3/12/2015,OUT,REGRIG
3/12/2015,OUT,REGRIG
3/12/2015,,
3/12/2015,,
3/12/2015,OUT,ACRGRY
3/12/2015,OUT,AMBBIS
3/12/2015,IN,EURQUA
3/12/2015,OUT,REGRIG
3/13/2015,,
3/13/2015,IN,REGRIG
3/13/2015,IN,GASCAR
3/13/2015,OUT,EURQUA
3/13/2015,,
3/13/2015,OUT,PSEORN
3/13/2015,IN,ACRGRY
3/13/2015,IN,EURQUA
3/13/2015,IN,AMBBIS
3/13/2015,IN,BUFTER
3/13/2015,OUT,ACRGRY
3/13/2015,IN,REGRIG
3/13/2015,OUT,ACRGRY
3/13/2015,IN,NOTVIR
3/13/2015,,
3/13/2015,OUT,EURQUA
3/13/2015,IN,GASCAR
3/13/2015,OUT,NOTVIR
3/13/2015,OUT,EURQUA
3/13/2015,IN,THASIR
3/13/2015,,
3/13/2015,OUT,NOTVIR
3/13/2015,OUT,AMBBIS
3/13/2015,IN,PEROMYSCUS SP
3/13/2015,OUT,NOTVIR
3/13/2015,IN,AMBBIS
3/13/2015,OUT,GASCAR
3/13/2015,IN,GASCAR
3/13/2015,IN,REGRIG
3/13/2015,IN,RANUTR
3/13/2015,IN,SCAHOL
3/13/2015,OUT,REGRIG
3/13/2015,OUT,BUFTER
3/13/2015,IN,SCAHOL
3/13/2015,OUT,REGRIG
3/13/2015,OUT,EURQUA
3/13/2015,OUT,AMBBIS
3/13/2015,OUT,GASCAR
3/13/2015,OUT,EURQUA
3/13/2015,IN,AMBBIS
3/13/2015,OUT,EURQUA
3/13/2015,OUT,EURQUA
3/13/2015,IN,ACRGRY
3/13/2015,OUT,BUFQUE
3/13/2015,OUT,ACRGRY
3/13/2015,OUT,RANUTR
3/13/2015,,
3/13/2015,OUT,EURQUA
3/13/2015,IN,RANUTR
3/13/2015,OUT,EURQUA
3/13/2015,OUT,AMBBIS
3/13/2015,OUT,EURQUA
3/13/2015,OUT,EURQUA
3/13/2015,OUT,NOTVIR
3/13/2015,IN,NOTVIR
3/13/2015,OUT,NOTVIR
3/14/2015,IN,BUFTER
3/14/2015,OUT,RANUTR
3/14/2015,OUT,EURQUA
3/14/2015,IN,AMBBIS
3/14/2015,IN,EURQUA
3/14/2015,OUT,AMBBIS
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,AMBBIS
3/14/2015,OUT,EURQUA
3/14/2015,OUT,EURQUA
3/14/2015,OUT,ACRGRY
3/14/2015,OUT,EURQUA
3/14/2015,OUT,EURQUA
3/14/2015,OUT,EURQUA
3/14/2015,OUT,PLEGRO
3/14/2015,IN,EURQUA
3/14/2015,OUT,NOTVIR
3/14/2015,IN,EURQUA
3/14/2015,OUT,RANUTR
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,EURQUA
3/14/2015,OUT,EURQUA
3/14/2015,OUT,AMBBIS
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,ACRGRY
3/14/2015,IN,EURQUA
3/14/2015,OUT,ACRGRY
3/14/2015,IN,EURQUA
3/14/2015,OUT,EURQUA
3/14/2015,IN,ACRGRY
3/14/2015,IN,GASCAR
3/14/2015,OUT,EURQUA
3/14/2015,IN,BUFTER
3/14/2015,,
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,NOTVIR
3/14/2015,OUT,GASCAR
3/14/2015,OUT,REGRIG
3/14/2015,OUT,REGRIG
3/14/2015,OUT,BUFTER
3/14/2015,OUT,REGRIG
3/14/2015,OUT,AMBBIS
3/14/2015,OUT,ACRGRY
3/14/2015,,
3/14/2015,OUT,EURQUA
3/14/2015,IN,EURQUA
3/14/2015,,
3/14/2015,IN,EURQUA
3/14/2015,OUT,EURQUA
3/15/2015,IN,ACRGRY
3/15/2015,,
3/15/2015,OUT,NOTVIR
3/15/2015,IN,ACRGRY
3/15/2015,OUT,NOTVIR
3/15/2015,IN,EURQUA
3/15/2015,IN,REGRIG
3/15/2015,,
3/15/2015,OUT,EURQUA
3/15/2015,OUT,KINSUB
3/15/2015,OUT,NOTVIR
3/15/2015,IN,ACRGRY
3/15/2015,,
3/15/2015,OUT,REGRIG
3/16/2015,OUT,ACRGRY
3/16/2015,OUT,ACRGRY
3/16/2015,,
3/16/2015,OUT,AMBBIS
3/16/2015,OUT,NOTVIR
3/16/2015,IN,REGRIG
3/16/2015,OUT,COLCON
3/16/2015,,
3/16/2015,OUT,REGRIG
3/16/2015,OUT,EURQUA
3/16/2015,OUT,REGRIG
3/16/2015,IN,ACRGRY
3/16/2015,,
3/16/2015,,
3/17/2015,IN,ACRGRY
3/17/2015,OUT,EURQUA
3/17/2015,OUT,ACRGRY
3/17/2015,,
3/17/2015,IN,ACRGRY
3/17/2015,IN,ACRGRY
3/17/2015,OUT,NOTVIR
3/17/2015,OUT,NOTVIR
3/17/2015,IN,EURQUA
3/17/2015,IN,REGRIG
3/17/2015,OUT,REGRIG
3/17/2015,IN,REGRIG
3/17/2015,IN,THASAU
3/17/2015,OUT,COLCON
3/17/2015,IN,ACRGRY
3/17/2015,,
3/17/2015,IN,BUFQUE
3/17/2015,IN,REGRIG
3/17/2015,IN,REGRIG
3/17/2015,OUT,REGRIG
3/17/2015,OUT,REGRIG
3/17/2015,OUT,REGRIG
3/17/2015,OUT,FARABA
3/17/2015,,
3/17/2015,IN,EURQUA
3/17/2015,OUT,AMBBIS
3/17/2015,IN,GASCAR
3/18/2015,IN,REGRIG
3/18/2015,,
3/18/2015,OUT,NOTVIR
3/18/2015,IN,HYLFEM
3/18/2015,IN,ACRGRY
3/18/2015,OUT,EURQUA
3/18/2015,,
3/18/2015,OUT,ACRGRY
3/18/2015,OUT,REGRIG
3/18/2015,IN,AMBBIS
3/18/2015,OUT,NOTVIR
3/18/2015,OUT,NOTVIR
3/18/2015,IN,OPHVEN
3/18/2015,IN,ACRGRY
3/18/2015,OUT,REGRIG
3/18/2015,OUT,REGRIG
3/18/2015,IN,REGRIG
3/18/2015,OUT,EUMLAT
3/18/2015,IN,EURQUA
3/18/2015,OUT,REGRIG
3/18/2015,IN,REGRIG
3/18/2015,,
3/18/2015,,
3/18/2015,IN,SCAHOL
3/18/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,,
3/19/2015,IN,NERFAS
3/19/2015,IN,RANGRY
3/19/2015,OUT,GASCAR
3/19/2015,OUT,EUMLAT
3/19/2015,IN,THASIR
3/19/2015,OUT,THASAU
3/19/2015,OUT,REGRIG
3/19/2015,IN,KINSUB
3/19/2015,IN,EURQUA
3/19/2015,IN,GASCAR
3/19/2015,OUT,REGRIG
3/19/2015,OUT,RANGRY
3/19/2015,OUT,REGRIG
3/19/2015,OUT,GASCAR
3/19/2015,OUT,SCAHOL
3/19/2015,,
3/19/2015,IN,REGRIG
3/19/2015,IN,GASCAR
3/19/2015,OUT,AMBBIS
3/19/2015,,
3/20/2015,,
3/20/2015,IN,GASCAR
3/20/2015,OUT,EURQUA
3/20/2015,OUT,EURQUA
3/20/2015,IN,HYLFEM
3/20/2015,IN,ACRGRY
3/20/2015,IN,AMBBIS
3/20/2015,,
3/20/2015,OUT,NOTVIR
3/20/2015,OUT,ACRGRY
3/20/2015,IN,AMBBIS
3/20/2015,OUT,ACRGRY
3/20/2015,OUT,NERFAS
3/20/2015,,
3/20/2015,OUT,NOTVIR
3/20/2015,IN,THASAU
3/20/2015,OUT,REGRIG
3/20/2015,IN,REGRIG
3/20/2015,OUT,STOOCC
3/20/2015,IN,REGRIG
3/20/2015,,
3/20/2015,OUT,ELAGUT
3/20/2015,OUT,RANUTR
3/20/2015,OUT,AMBBIS
3/21/2015,,
3/21/2015,,
3/21/2015,,
3/21/2015,,
3/21/2015,,
3/21/2015,IN,AMBBIS
3/21/2015,IN,AMBBIS
3/21/2015,OUT,EURQUA
3/21/2015,OUT,ACRGRY
3/21/2015,OUT,EURQUA
3/21/2015,,
3/21/2015,OUT,NOTVIR
3/21/2015,OUT,NOTVIR
3/21/2015,OUT,NOTVIR
3/21/2015,OUT,NOTVIR
3/21/2015,OUT,AMBBIS
3/21/2015,OUT,NOTVIR
3/21/2015,IN,REGRIG
3/21/2015,IN,NERFAS
3/21/2015,,
3/21/2015,IN,REGRIG
3/21/2015,IN,GASCAR
3/21/2015,,
3/21/2015,OUT,ACRGRY
3/21/2015,IN,GASCAR
3/21/2015,IN,GASCAR
3/21/2015,OUT,REGRIG
3/21/2015,OUT,AMBBIS
3/22/2015,IN,AMBBIS
3/22/2015,OUT,REGRIG
3/22/2015,,
3/22/2015,,
3/22/2015,IN,GASCAR
3/22/2015,OUT,ACRGRY
3/22/2015,IN,AMBBIS
3/22/2015,,
3/22/2015,IN,REGRIG
3/22/2015,OUT,AMBBIS
3/22/2015,OUT,REGRIG
3/22/2015,OUT,BUFTER
3/22/2015,OUT,GASCAR
3/22/2015,OUT,CRAYFISH
3/22/2015,IN,NOTVIR
3/22/2015,OUT,BUFTER
3/22/2015,OUT,GASCAR
3/22/2015,OUT,EURQUA
3/22/2015,OUT,AMBBIS
3/22/2015,IN,NOTVIR
3/22/2015,IN,GASCAR
3/22/2015,IN,EURQUA
3/22/2015,IN,GASCAR
3/22/2015,OUT,NERFAS
3/22/2015,,
3/22/2015,OUT,BUFTER
3/22/2015,IN,CRAYFISH
3/22/2015,OUT,ACRGRY
3/22/2015,OUT,ACRGRY
3/22/2015,OUT,AMBBIS
3/22/2015,OUT,AMBBIS
3/22/2015,OUT,AMBBIS
3/22/2015,OUT,AMBBIS
3/22/2015,IN,NOTVIR
3/22/2015,OUT,BUFTER
3/22/2015,IN,CRAYFISH
3/22/2015,IN,NOTVIR
3/22/2015,IN,CRAYFISH
3/22/2015,IN,CRAYFISH
3/22/2015,OUT,CRAYFISH
3/22/2015,IN,CRAYFISH
3/22/2015,IN,GASCAR
3/22/2015,IN,CRAYFISH
3/22/2015,IN,CRAYFISH
3/22/2015,IN,RANUTR
3/22/2015,OUT,GASCAR
3/22/2015,OUT,SCILAT
3/22/2015,IN,RANUTR
3/22/2015,IN,KINSUB
3/23/2015,IN,RANUTR
3/23/2015,OUT,EURQUA
3/23/2015,IN,PLEGRO
3/23/2015,OUT,EURQUA
3/23/2015,IN,RANUTR
3/23/2015,IN,ACRGRY
3/23/2015,IN,BUFTER
3/23/2015,OUT,EURQUA
3/23/2015,IN,BUFTER
3/23/2015,IN,GASCAR
3/23/2015,IN,NOTVIR
3/23/2015,OUT,GASCAR
3/23/2015,IN,GASCAR
3/23/2015,IN,RANUTR
3/23/2015,OUT,AMBBIS
3/23/2015,IN,CRAYFISH
3/23/2015,IN,BUFTER
3/23/2015,IN,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,OUT,VIRVAL
3/23/2015,IN,CRAYFISH
3/23/2015,OUT,GASCAR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,GASCAR
3/23/2015,IN,CRAYFISH
3/23/2015,OUT,GASCAR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,OUT,GASCAR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,BUFTER
3/23/2015,IN,ACRGRY
3/23/2015,IN,ACRGRY
3/23/2015,OUT,AMBBIS
3/23/2015,IN,NOTVIR
3/23/2015,IN,NOTVIR
3/23/2015,IN,RANUTR
3/23/2015,IN,GASCAR
3/23/2015,IN,ACRGRY
3/23/2015,OUT,EURQUA
3/23/2015,IN,ACRGRY
3/23/2015,IN,AMBBIS
3/23/2015,IN,AMBBIS
3/23/2015,IN,GASCAR
3/23/2015,IN,GASCAR
3/23/2015,IN,RANUTR
3/23/2015,OUT,AMBBIS
3/23/2015,OUT,EURQUA
3/23/2015,IN,RANUTR
3/23/2015,IN,KINSUB
3/23/2015,IN,NOTVIR
3/23/2015,IN,RANUTR
3/23/2015,IN,AGKPIS
3/23/2015,IN,ACRGRY
3/23/2015,IN,GASCAR
3/23/2015,OUT,REGRIG
3/23/2015,IN,NOTVIR
3/23/2015,IN,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,OUT,GASCAR
3/23/2015,IN,AGKPIS
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,NERFAS
3/23/2015,OUT,EURQUA
3/23/2015,OUT,OPHVEN
3/23/2015,OUT,CRAYFISH
3/23/2015,IN,COLCON
3/23/2015,IN,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,IN,ACRGRY
3/23/2015,OUT,BUFTER
3/23/2015,,
3/23/2015,OUT,CRAYFISH
3/23/2015,IN,NOTVIR
3/23/2015,IN,EURQUA
3/23/2015,IN,NOTVIR
3/23/2015,IN,NOTVIR
3/23/2015,IN,NOTVIR
3/23/2015,IN,CRAYFISH
3/23/2015,OUT,CRAYFISH
3/23/2015,IN,CRAYFISH
3/23/2015,IN,NOTVIR
3/23/2015,IN,CRAYFISH
3/23/2015,IN,RANUTR
3/23/2015,IN,RANUTR
3/23/2015,OUT,ACRGRY
3/23/2015,OUT,AMBBIS
3/24/2015,,
3/24/2015,IN,CRAYFISH
3/24/2015,IN,RANUTR
3/24/2015,IN,NOTVIR
3/24/2015,IN,CRAYFISH
3/24/2015,IN,RANUTR
3/24/2015,OUT,RANUTR
3/24/2015,IN,NOTVIR
3/24/2015,OUT,RANUTR
3/24/2015,,
3/24/2015,OUT,NOTVIR
3/24/2015,IN,CRAYFISH
3/24/2015,IN,ACRGRY
3/24/2015,IN,ACRGRY
3/24/2015,IN,ACRGRY
3/24/2015,IN,EURQUA
3/24/2015,,
3/24/2015,IN,ACRGRY
3/24/2015,IN,GASCAR
3/24/2015,IN,RANUTR
3/24/2015,IN,NOTVIR
3/24/2015,IN,NOTVIR
3/24/2015,IN,ACRGRY
3/24/2015,,
3/24/2015,,
3/24/2015,IN,GASCAR
3/24/2015,OUT,THASAU
3/24/2015,IN,AGKPIS
3/24/2015,IN,KINSUB
3/24/2015,IN,NERFAS
3/24/2015,IN,RANUTR
3/24/2015,,
3/24/2015,IN,GASCAR
3/24/2015,IN,REGRIG
3/24/2015,IN,CRAYFISH
3/24/2015,IN,CRAYFISH
3/24/2015,IN,AGKPIS
3/24/2015,IN,CRAYFISH
3/24/2015,IN,PEROMYSCUS SP
3/24/2015,IN,CRAYFISH
3/24/2015,IN,NERFAS
3/25/2015,IN,RANGRY
3/25/2015,IN,NOTVIR
3/25/2015,IN,EURQUA
3/25/2015,,
3/25/2015,,
3/25/2015,,
3/25/2015,,
3/25/2015,IN,NOTVIR
3/25/2015,IN,CRAYFISH
3/25/2015,IN,NOTVIR
3/25/2015,IN,NOTVIR
3/25/2015,OUT,AMBBIS
3/25/2015,IN,NOTVIR
3/25/2015,IN,NOTVIR
3/25/2015,OUT,ACRGRY
3/25/2015,IN,NOTVIR
3/25/2015,,
3/25/2015,IN,ACRGRY
3/25/2015,IN,ACRGRY
3/25/2015,IN,NERFAS
3/25/2015,IN,ACRGRY
3/25/2015,,
3/25/2015,,
3/25/2015,IN,AGKPIS
3/25/2015,IN,GASCAR
3/25/2015,IN,RANUTR
3/25/2015,IN,ACRGRY
3/25/2015,IN,ACRGRY
3/25/2015,IN,NOTVIR
3/25/2015,IN,GASCAR
3/25/2015,IN,ACRGRY
3/25/2015,IN,BUFTER
3/25/2015,,
3/25/2015,IN,GASCAR
3/25/2015,IN,AMBBIS
3/25/2015,OUT,EURQUA
3/25/2015,IN,NOTVIR
3/25/2015,IN,NOTVIR
3/25/2015,IN,EURQUA
3/25/2015,IN,GASCAR
3/25/2015,OUT,EURQUA
3/25/2015,OUT,ACRGRY
3/25/2015,OUT,EURQUA
3/25/2015,OUT,ACRGRY
3/25/2015,IN,NOTVIR
3/25/2015,IN,ACRGRY
3/26/2015,,
3/26/2015,IN,ACRGRY
3/26/2015,OUT,EURQUA
3/26/2015,IN,ACRGRY
3/26/2015,OUT,EURQUA
3/26/2015,IN,GASCAR
3/26/2015,OUT,AMBBIS
3/26/2015,IN,ACRGRY
3/26/2015,OUT,GASCAR
3/26/2015,OUT,EURQUA
3/26/2015,OUT,ACRGRY
3/26/2015,IN,GASCAR
3/26/2015,OUT,ACRGRY
3/26/2015,OUT,NOTVIR
3/26/2015,IN,GASCAR
3/26/2015,IN,ACRGRY
3/26/2015,OUT,ACRGRY
3/26/2015,,
3/26/2015,IN,ACRGRY
3/26/2015,IN,EURQUA
3/26/2015,IN,EURQUA
3/26/2015,IN,GASCAR
3/26/2015,IN,REGRIG
3/26/2015,IN,REGRIG
3/26/2015,OUT,ACRGRY
3/26/2015,IN,GASCAR
3/26/2015,IN,NOTVIR
3/26/2015,,
3/26/2015,,
3/26/2015,IN,GASCAR
3/26/2015,IN,BUFTER
3/26/2015,IN,NOTVIR
3/26/2015,IN,AGKPIS
3/26/2015,IN,NOTVIR
3/26/2015,IN,GASCAR
3/26/2015,OUT,ACRGRY
3/26/2015,IN,ACRGRY
3/26/2015,,
3/26/2015,IN,NOTVIR
3/26/2015,IN,NOTVIR
3/26/2015,IN,GASCAR
3/26/2015,IN,CRAYFISH
3/26/2015,IN,CRAYFISH
3/26/2015,IN,EURQUA
3/26/2015,IN,GASCAR
3/26/2015,OUT,ACRGRY
3/26/2015,OUT,EURQUA
3/26/2015,IN,ACRGRY
3/27/2015,OUT,AMBBIS
3/27/2015,IN,NOTVIR
3/27/2015,OUT,EURQUA
3/27/2015,IN,NOTVIR
3/27/2015,IN,ACRGRY
3/27/2015,OUT,ACRGRY
3/27/2015,OUT,EURQUA
3/27/2015,,
3/27/2015,OUT,GASCAR
3/27/2015,IN,NOTVIR
3/27/2015,IN,ACRGRY
3/27/2015,IN,NOTVIR
3/27/2015,IN,GASCAR
3/27/2015,OUT,AMBBIS
3/27/2015,,
3/27/2015,IN,ACRGRY
3/27/2015,IN,GASCAR
3/27/2015,OUT,ACRGRY
3/27/2015,IN,ACRGRY
3/27/2015,OUT,ACRGRY
3/27/2015,IN,RANGRY
3/27/2015,IN,ACRGRY
3/27/2015,OUT,ACRGRY
3/27/2015,IN,ACRGRY
3/27/2015,IN,GASCAR
3/27/2015,OUT,EURQUA
3/27/2015,OUT,EURQUA
3/27/2015,IN,RANUTR
3/27/2015,IN,ACRGRY
3/27/2015,IN,ACRGRY
3/27/2015,,
3/27/2015,IN,KINSUB
3/28/2015,IN,ACRGRY
3/28/2015,,
3/28/2015,,
3/28/2015,IN,ACRGRY
3/28/2015,,
3/28/2015,IN,THASAU
3/28/2015,IN,RANUTR
3/29/2015,,
3/29/2015,,
3/29/2015,,
10/12/2015,IN,GASCAR
10/12/2015,OUT,RANUTR
10/12/2015,IN,THASAU
10/12/2015,IN,GASCAR
10/12/2015,OUT,GASCAR
10/12/2015,OUT,ACRGRY
10/12/2015,IN,ACRGRY
10/12/2015,IN,GASCAR
10/12/2015,IN,GASCAR
10/12/2015,OUT,REGRIG
10/12/2015,OUT,GASCAR
10/12/2015,IN,GASCAR
10/12/2015,OUT,GASCAR
10/12/2015,OUT,GASCAR
10/12/2015,IN,GASCAR
10/12/2015,IN,GASCAR
10/12/2015,OUT,GASCAR
10/12/2015,OUT,RANUTR
10/12/2015,OUT,RANUTR
10/12/2015,IN,GASCAR
10/12/2015,OUT,REGRIG
10/12/2015,IN,GASCAR
10/12/2015,OUT,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,AMBBIS
10/13/2015,IN,EURQUA
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,OUT,ACRGRY
10/13/2015,IN,GASCAR
10/13/2015,OUT,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,NOTVIR
10/13/2015,OUT,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,OUT,RANUTR
10/13/2015,OUT,OPHVEN
10/13/2015,OUT,RANUTR
10/13/2015,OUT,RANUTR
10/13/2015,IN,GASCAR
10/13/2015,OUT,THASAU
10/13/2015,,
10/13/2015,OUT,RANUTR
10/13/2015,IN,AMBBIS
10/13/2015,IN,GASCAR
10/13/2015,IN,GASCAR
10/13/2015,OUT,GASCAR
10/13/2015,OUT,GASCAR
10/13/2015,IN,EURQUA
10/13/2015,OUT,GASCAR
10/13/2015,OUT,GASCAR
10/13/2015,IN,NOTVIR
10/13/2015,IN,GASCAR
10/13/2015,OUT,EURQUA
10/13/2015,OUT,NERFAS
10/13/2015,OUT,NERFAS
10/13/2015,IN,EURQUA
10/13/2015,OUT,SCILAT
10/13/2015,IN,AMBBIS
10/14/2015,,
10/14/2015,IN,ACRGRY
10/14/2015,IN,GASCAR
10/14/2015,IN,AMBBIS
10/14/2015,IN,AMBBIS
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,OUT,RANUTR
10/14/2015,IN,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,AMBBIS
10/14/2015,IN,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,EURQUA
10/14/2015,IN,RANUTR
10/14/2015,IN,GASCAR
10/14/2015,IN,ACRGRY
10/14/2015,IN,RANUTR
10/14/2015,IN,RANUTR
10/14/2015,IN,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,OUT,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,OUT,RANUTR
10/14/2015,IN,AMBBIS
10/14/2015,IN,RANUTR
10/14/2015,IN,EURQUA
10/14/2015,IN,GASCAR
10/14/2015,OUT,DEIRET
10/14/2015,OUT,AGKPIS
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,OUT,EUMLAT
10/14/2015,IN,NERFAS
10/14/2015,IN,GASCAR
10/14/2015,IN,AGKPIS
10/14/2015,,
10/14/2015,IN,GASCAR
10/14/2015,IN,ACRGRY
10/14/2015,IN,GASCAR
10/14/2015,IN,GASCAR
10/14/2015,IN,EURQUA
10/14/2015,IN,GASCAR
